CTUID,CSDUID,CSDNAME,METCODE,METNAME_EN,NBHDCODE,NBHDNAME_EN,CMHC_CT,GeographyId
5370222.01,3524002,Burlington,0610,Hamilton,735,Burlington (East),0222.01,06107350222.01
5370222.02,3524002,Burlington,0610,Hamilton,735,Burlington (East),0222.02,06107350222.02
5370222.03,3524002,Burlington,0610,Hamilton,735,Burlington (East),0222.03,06107350222.03
5370223.01,3524002,Burlington,0610,Hamilton,770,Burlington (Northwest),0223.01,06107700223.01
5370223.02,3524002,Burlington,0610,Hamilton,770,Burlington (Northwest),0223.02,06107700223.02
5370223.05,3524002,Burlington,0610,Hamilton,770,Burlington (Northwest),0223.05,06107700223.05
5370223.06,3524002,Burlington,0610,Hamilton,770,Burlington (Northwest),0223.06,06107700223.06
5370223.07,3524002,Burlington,0610,Hamilton,770,Burlington (Northwest),0223.07,06107700223.07
5370223.09,3524002,Burlington,0610,Hamilton,735,Burlington (East),0223.09,06107350223.09
5370223.10,3524002,Burlington,0610,Hamilton,735,Burlington (East),0223.10,06107350223.10
5370223.12,3524002,Burlington,0610,Hamilton,735,Burlington (East),0223.12,06107350223.12
5370223.13,3524002,Burlington,0610,Hamilton,735,Burlington (East),0223.13,06107350223.13
5370223.14,3524002,Burlington,0610,Hamilton,735,Burlington (East),0223.14,06107350223.14
5370223.15,3524002,Burlington,0610,Hamilton,735,Burlington (East),0223.15,06107350223.15
5370223.16,3524002,Burlington,0610,Hamilton,735,Burlington (East),0223.16,06107350223.16
5370224.01,3524002,Burlington,0610,Hamilton,805,Burlington (Rural),0224.01,06108050224.01
5370224.02,3524002,Burlington,0610,Hamilton,805,Burlington (Rural),0224.02,06108050224.02
5370300.00,3526065,Grimsby,0610,Hamilton,630,Grimsby,0300.00,06106300300.00
5370301.00,3526065,Grimsby,0610,Hamilton,630,Grimsby,0301.00,06106300301.00
5370302.00,3526065,Grimsby,0610,Hamilton,630,Grimsby,0302.00,06106300302.00
5370303.01,3526065,Grimsby,0610,Hamilton,630,Grimsby,0303.01,06106300303.01
5370303.02,3526065,Grimsby,0610,Hamilton,630,Grimsby,0303.02,06106300303.02
5210001.00,3510010,Kingston,0700,Kingston,100,Sydenham,0001.00,07001000001.00
5210002.00,3510010,Kingston,0700,Kingston,050,Queens/Alwington,0002.00,07000500002.00
5210003.00,3510010,Kingston,0700,Kingston,050,Queens/Alwington,0003.00,07000500003.00
5210004.00,3510010,Kingston,0700,Kingston,250,Portsmouth,0004.00,07002500004.00
5210005.00,3510010,Kingston,0700,Kingston,350,Polson Park/Calvin Park,0005.00,07003500005.00
5210006.00,3510010,Kingston,0700,Kingston,350,Polson Park/Calvin Park,0006.00,07003500006.00
5210007.00,3510010,Kingston,0700,Kingston,300,Sunnyside,0007.00,07003000007.00
5210008.00,3510010,Kingston,0700,Kingston,150,Williamsville,0008.00,07001500008.00
5210009.00,3510010,Kingston,0700,Kingston,200,Inner Harbour,0009.00,07002000009.00
5210010.00,3510010,Kingston,0700,Kingston,200,Inner Harbour,0010.00,07002000010.00
5210011.01,3510010,Kingston,0700,Kingston,450,Rideau Heights,0011.01,07004500011.01
5210011.02,3510010,Kingston,0700,Kingston,500,Markers Acres/Sutherland Park,0011.02,07005000011.02
5210012.00,3510010,Kingston,0700,Kingston,400,Kingscourt,0012.00,07004000012.00
5210013.00,3510010,Kingston,0700,Kingston,550,Novelis,0013.00,07005500013.00
5210014.00,3510010,Kingston,0700,Kingston,650,Grenville/Hillendale,0014.00,07006500014.00
5210015.00,3510010,Kingston,0700,Kingston,600,Strathcona,0015.00,07006000015.00
5210016.00,3510010,Kingston,0700,Kingston,250,Portsmouth,0016.00,07002500016.00
5210100.01,3510010,Kingston,0700,Kingston,800,Kingston CMA Remainder,0100.01,07008000100.01
5210100.02,3510010,Kingston,0700,Kingston,800,Kingston CMA Remainder,0100.02,07008000100.02
5210101.00,3510010,Kingston,0700,Kingston,800,Kingston CMA Remainder,0101.00,07008000101.00
5210102.00,3510020,South Frontenac,0700,Kingston,850,Loyalist/S. Frontenac/Frontenac Islands,0102.00,07008500102.00
5210103.00,3510020,South Frontenac,0700,Kingston,850,Loyalist/S. Frontenac/Frontenac Islands,0103.00,07008500103.00
5210104.00,3510020,South Frontenac,0700,Kingston,850,Loyalist/S. Frontenac/Frontenac Islands,0104.00,07008500104.00
5210105.01,3511005,Loyalist,0700,Kingston,850,Loyalist/S. Frontenac/Frontenac Islands,0105.01,07008500105.01
5210105.02,3511005,Loyalist,0700,Kingston,850,Loyalist/S. Frontenac/Frontenac Islands,0105.02,07008500105.02
5210106.00,3511005,Loyalist,0700,Kingston,850,Loyalist/S. Frontenac/Frontenac Islands,0106.00,07008500106.00
5210107.00,3511005,Loyalist,0700,Kingston,850,Loyalist/S. Frontenac/Frontenac Islands,0107.00,07008500107.00
5210108.00,3510005,Frontenac Islands,0700,Kingston,850,Loyalist/S. Frontenac/Frontenac Islands,0108.00,07008500108.00
5210109.00,3510005,Frontenac Islands,0700,Kingston,850,Loyalist/S. Frontenac/Frontenac Islands,0109.00,07008500109.00
5210110.00,3510010,Kingston,0700,Kingston,700,Waterloo Village,0110.00,07007000110.00
5210111.01,3510010,Kingston,0700,Kingston,750,Auden Park/Henderson/Reddendale,0111.01,07007500111.01
5210111.02,3510010,Kingston,0700,Kingston,750,Auden Park/Henderson/Reddendale,0111.02,07007500111.02
5210112.03,3510010,Kingston,0700,Kingston,800,Kingston CMA Remainder,0112.03,07008000112.03
5210112.04,3510010,Kingston,0700,Kingston,800,Kingston CMA Remainder,0112.04,07008000112.04
5210112.05,3510010,Kingston,0700,Kingston,800,Kingston CMA Remainder,0112.05,07008000112.05
5210112.06,3510010,Kingston,0700,Kingston,800,Kingston CMA Remainder,0112.06,07008000112.06
5210112.07,3510010,Kingston,0700,Kingston,800,Kingston CMA Remainder,0112.07,07008000112.07
5210113.01,3510010,Kingston,0700,Kingston,800,Kingston CMA Remainder,0113.01,07008000113.01
5210113.02,3510010,Kingston,0700,Kingston,800,Kingston CMA Remainder,0113.02,07008000113.02
5210200.00,3510020,South Frontenac,0700,Kingston,850,Loyalist/S. Frontenac/Frontenac Islands,0200.00,07008500200.00
5410001.01,3530013,Kitchener,0850,Kitchener - Cambridge - Waterloo,180,Kitchener South-East,0001.01,08501800001.01
5410001.03,3530013,Kitchener,0850,Kitchener - Cambridge - Waterloo,180,Kitchener South-East,0001.03,08501800001.03
5410001.04,3530013,Kitchener,0850,Kitchener - Cambridge - Waterloo,180,Kitchener South-East,0001.04,08501800001.04
5410002.01,3530013,Kitchener,0850,Kitchener - Cambridge - Waterloo,180,Kitchener South-East,0002.01,08501800002.01
5410002.02,3530013,Kitchener,0850,Kitchener - Cambridge - Waterloo,180,Kitchener South-East,0002.02,08501800002.02
5410002.03,3530013,Kitchener,0850,Kitchener - Cambridge - Waterloo,180,Kitchener South-East,0002.03,08501800002.03
5410002.04,3530013,Kitchener,0850,Kitchener - Cambridge - Waterloo,180,Kitchener South-East,0002.04,08501800002.04
5410002.06,3530013,Kitchener,0850,Kitchener - Cambridge - Waterloo,180,Kitchener South-East,0002.06,08501800002.06
5410002.07,3530013,Kitchener,0850,Kitchener - Cambridge - Waterloo,180,Kitchener South-East,0002.07,08501800002.07
5410002.09,3530013,Kitchener,0850,Kitchener - Cambridge - Waterloo,180,Kitchener South-East,0002.09,08501800002.09
5410002.10,3530013,Kitchener,0850,Kitchener - Cambridge - Waterloo,180,Kitchener South-East,0002.10,08501800002.10
5410002.11,3530013,Kitchener,0850,Kitchener - Cambridge - Waterloo,180,Kitchener South-East,0002.11,08501800002.11
5410003.00,3530013,Kitchener,0850,Kitchener - Cambridge - Waterloo,180,Kitchener South-East,0003.00,08501800003.00
5410004.01,3530013,Kitchener,0850,Kitchener - Cambridge - Waterloo,120,Kitchener North-East,0004.01,08501200004.01
5410004.02,3530013,Kitchener,0850,Kitchener - Cambridge - Waterloo,120,Kitchener North-East,0004.02,08501200004.02
5410005.00,3530013,Kitchener,0850,Kitchener - Cambridge - Waterloo,180,Kitchener South-East,0005.00,08501800005.00
5410006.00,3530013,Kitchener,0850,Kitchener - Cambridge - Waterloo,060,Kitchener South-Central,0006.00,08500600006.00
5410007.00,3530013,Kitchener,0850,Kitchener - Cambridge - Waterloo,060,Kitchener South-Central,0007.00,08500600007.00
5410008.01,3530013,Kitchener,0850,Kitchener - Cambridge - Waterloo,060,Kitchener South-Central,0008.01,08500600008.01
5410008.02,3530013,Kitchener,0850,Kitchener - Cambridge - Waterloo,060,Kitchener South-Central,0008.02,08500600008.02
5410008.04,3530013,Kitchener,0850,Kitchener - Cambridge - Waterloo,060,Kitchener South-Central,0008.04,08500600008.04
5410008.05,3530013,Kitchener,0850,Kitchener - Cambridge - Waterloo,060,Kitchener South-Central,0008.05,08500600008.05
5410008.06,3530013,Kitchener,0850,Kitchener - Cambridge - Waterloo,060,Kitchener South-Central,0008.06,08500600008.06
5410009.01,3530013,Kitchener,0850,Kitchener - Cambridge - Waterloo,300,Kitchener South-West,0009.01,08503000009.01
5410009.02,3530013,Kitchener,0850,Kitchener - Cambridge - Waterloo,300,Kitchener South-West,0009.02,08503000009.02
5410009.04,3530013,Kitchener,0850,Kitchener - Cambridge - Waterloo,300,Kitchener South-West,0009.04,08503000009.04
5410009.05,3530013,Kitchener,0850,Kitchener - Cambridge - Waterloo,300,Kitchener South-West,0009.05,08503000009.05
5410010.00,3530013,Kitchener,0850,Kitchener - Cambridge - Waterloo,240,Kitchener Central,0010.00,08502400010.00
5410011.00,3530013,Kitchener,0850,Kitchener - Cambridge - Waterloo,240,Kitchener Central,0011.00,08502400011.00
5410012.00,3530013,Kitchener,0850,Kitchener - Cambridge - Waterloo,240,Kitchener Central,0012.00,08502400012.00
5410013.00,3530013,Kitchener,0850,Kitchener - Cambridge - Waterloo,240,Kitchener Central,0013.00,08502400013.00
5410014.02,3530013,Kitchener,0850,Kitchener - Cambridge - Waterloo,120,Kitchener North-East,0014.02,08501200014.02
5410014.03,3530013,Kitchener,0850,Kitchener - Cambridge - Waterloo,120,Kitchener North-East,0014.03,08501200014.03
5410014.04,3530013,Kitchener,0850,Kitchener - Cambridge - Waterloo,120,Kitchener North-East,0014.04,08501200014.04
5410014.06,3530013,Kitchener,0850,Kitchener - Cambridge - Waterloo,120,Kitchener North-East,0014.06,08501200014.06
5410014.07,3530013,Kitchener,0850,Kitchener - Cambridge - Waterloo,120,Kitchener North-East,0014.07,08501200014.07
5410015.00,3530013,Kitchener,0850,Kitchener - Cambridge - Waterloo,120,Kitchener North-East,0015.00,08501200015.00
5410016.00,3530013,Kitchener,0850,Kitchener - Cambridge - Waterloo,240,Kitchener Central,0016.00,08502400016.00
5410017.00,3530013,Kitchener,0850,Kitchener - Cambridge - Waterloo,240,Kitchener Central,0017.00,08502400017.00
5410018.00,3530013,Kitchener,0850,Kitchener - Cambridge - Waterloo,300,Kitchener South-West,0018.00,08503000018.00
5410019.00,3530013,Kitchener,0850,Kitchener - Cambridge - Waterloo,300,Kitchener South-West,0019.00,08503000019.00
5410020.00,3530013,Kitchener,0850,Kitchener - Cambridge - Waterloo,300,Kitchener South-West,0020.00,08503000020.00
5410021.00,3530013,Kitchener,0850,Kitchener - Cambridge - Waterloo,360,Kitchener North-West,0021.00,08503600021.00
5410022.00,3530013,Kitchener,0850,Kitchener - Cambridge - Waterloo,360,Kitchener North-West,0022.00,08503600022.00
5410023.00,3530013,Kitchener,0850,Kitchener - Cambridge - Waterloo,360,Kitchener North-West,0023.00,08503600023.00
5410024.00,3530013,Kitchener,0850,Kitchener - Cambridge - Waterloo,360,Kitchener North-West,0024.00,08503600024.00
5410025.00,3530013,Kitchener,0850,Kitchener - Cambridge - Waterloo,180,Kitchener South-East,0025.00,08501800025.00
5410100.00,3530016,Waterloo,0850,Kitchener - Cambridge - Waterloo,420,Waterloo Uptown,0100.00,08504200100.00
5410101.01,3530016,Waterloo,0850,Kitchener - Cambridge - Waterloo,480,Waterloo University,0101.01,08504800101.01
5410101.02,3530016,Waterloo,0850,Kitchener - Cambridge - Waterloo,540,Waterloo North-West,0101.02,08505400101.02
5410101.03,3530016,Waterloo,0850,Kitchener - Cambridge - Waterloo,540,Waterloo North-West,0101.03,08505400101.03
5410101.04,3530016,Waterloo,0850,Kitchener - Cambridge - Waterloo,480,Waterloo University,0101.04,08504800101.04
5410102.00,3530016,Waterloo,0850,Kitchener - Cambridge - Waterloo,420,Waterloo Uptown,0102.00,08504200102.00
5410103.00,3530016,Waterloo,0850,Kitchener - Cambridge - Waterloo,420,Waterloo Uptown,0103.00,08504200103.00
5410104.00,3530016,Waterloo,0850,Kitchener - Cambridge - Waterloo,600,Waterloo North-East,0104.00,08506000104.00
5410105.00,3530016,Waterloo,0850,Kitchener - Cambridge - Waterloo,420,Waterloo Uptown,0105.00,08504200105.00
5410106.01,3530016,Waterloo,0850,Kitchener - Cambridge - Waterloo,480,Waterloo University,0106.01,08504800106.01
5410106.02,3530016,Waterloo,0850,Kitchener - Cambridge - Waterloo,540,Waterloo North-West,0106.02,08505400106.02
5410106.03,3530016,Waterloo,0850,Kitchener - Cambridge - Waterloo,540,Waterloo North-West,0106.03,08505400106.03
5410107.01,3530016,Waterloo,0850,Kitchener - Cambridge - Waterloo,600,Waterloo North-East,0107.01,08506000107.01
5410107.02,3530016,Waterloo,0850,Kitchener - Cambridge - Waterloo,600,Waterloo North-East,0107.02,08506000107.02
5410108.02,3530016,Waterloo,0850,Kitchener - Cambridge - Waterloo,600,Waterloo North-East,0108.02,08506000108.02
5410108.03,3530016,Waterloo,0850,Kitchener - Cambridge - Waterloo,600,Waterloo North-East,0108.03,08506000108.03
5410108.04,3530016,Waterloo,0850,Kitchener - Cambridge - Waterloo,600,Waterloo North-East,0108.04,08506000108.04
5410109.01,3530016,Waterloo,0850,Kitchener - Cambridge - Waterloo,540,Waterloo North-West,0109.01,08505400109.01
5410109.02,3530016,Waterloo,0850,Kitchener - Cambridge - Waterloo,540,Waterloo North-West,0109.02,08505400109.02
5410109.05,3530016,Waterloo,0850,Kitchener - Cambridge - Waterloo,540,Waterloo North-West,0109.05,08505400109.05
5410109.07,3530016,Waterloo,0850,Kitchener - Cambridge - Waterloo,540,Waterloo North-West,0109.07,08505400109.07
5410109.08,3530016,Waterloo,0850,Kitchener - Cambridge - Waterloo,540,Waterloo North-West,0109.08,08505400109.08
5410109.09,3530016,Waterloo,0850,Kitchener - Cambridge - Waterloo,540,Waterloo North-West,0109.09,08505400109.09
5410109.10,3530016,Waterloo,0850,Kitchener - Cambridge - Waterloo,540,Waterloo North-West,0109.10,08505400109.10
5410110.00,3530035,Woolwich,0850,Kitchener - Cambridge - Waterloo,960,Woolwich & North Dumfries,0110.00,08509600110.00
5410111.03,3530035,Woolwich,0850,Kitchener - Cambridge - Waterloo,960,Woolwich & North Dumfries,0111.03,08509600111.03
5410111.04,3530035,Woolwich,0850,Kitchener - Cambridge - Waterloo,960,Woolwich & North Dumfries,0111.04,08509600111.04
5410111.05,3530035,Woolwich,0850,Kitchener - Cambridge - Waterloo,960,Woolwich & North Dumfries,0111.05,08509600111.05
5410111.07,3530035,Woolwich,0850,Kitchener - Cambridge - Waterloo,960,Woolwich & North Dumfries,0111.07,08509600111.07
5410111.08,3530035,Woolwich,0850,Kitchener - Cambridge - Waterloo,960,Woolwich & North Dumfries,0111.08,08509600111.08
5410120.01,3530010,Cambridge,0850,Kitchener - Cambridge - Waterloo,780,Galt East,0120.01,08507800120.01
5410120.02,3530010,Cambridge,0850,Kitchener - Cambridge - Waterloo,780,Galt East,0120.02,08507800120.02
5410121.00,3530010,Cambridge,0850,Kitchener - Cambridge - Waterloo,780,Galt East,0121.00,08507800121.00
5410122.01,3530010,Cambridge,0850,Kitchener - Cambridge - Waterloo,720,Galt West,0122.01,08507200122.01
5410122.02,3530010,Cambridge,0850,Kitchener - Cambridge - Waterloo,720,Galt West,0122.02,08507200122.02
5410123.01,3530010,Cambridge,0850,Kitchener - Cambridge - Waterloo,720,Galt West,0123.01,08507200123.01
5410123.02,3530010,Cambridge,0850,Kitchener - Cambridge - Waterloo,720,Galt West,0123.02,08507200123.02
5410124.00,3530010,Cambridge,0850,Kitchener - Cambridge - Waterloo,720,Galt West,0124.00,08507200124.00
5410125.00,3530010,Cambridge,0850,Kitchener - Cambridge - Waterloo,780,Galt East,0125.00,08507800125.00
5410126.01,3530010,Cambridge,0850,Kitchener - Cambridge - Waterloo,840,Preston Outside Core,0126.01,08508400126.01
5410126.02,3530010,Cambridge,0850,Kitchener - Cambridge - Waterloo,840,Preston Outside Core,0126.02,08508400126.02
5410126.05,3530010,Cambridge,0850,Kitchener - Cambridge - Waterloo,840,Preston Outside Core,0126.05,08508400126.05
5410126.06,3530010,Cambridge,0850,Kitchener - Cambridge - Waterloo,840,Preston Outside Core,0126.06,08508400126.06
5410126.07,3530010,Cambridge,0850,Kitchener - Cambridge - Waterloo,840,Preston Outside Core,0126.07,08508400126.07
5410126.08,3530010,Cambridge,0850,Kitchener - Cambridge - Waterloo,840,Preston Outside Core,0126.08,08508400126.08
5410126.09,3530010,Cambridge,0850,Kitchener - Cambridge - Waterloo,840,Preston Outside Core,0126.09,08508400126.09
5410127.01,3530010,Cambridge,0850,Kitchener - Cambridge - Waterloo,660,Preston Core,0127.01,08506600127.01
5410127.02,3530010,Cambridge,0850,Kitchener - Cambridge - Waterloo,660,Preston Core,0127.02,08506600127.02
5410128.00,3530010,Cambridge,0850,Kitchener - Cambridge - Waterloo,660,Preston Core,0128.00,08506600128.00
5410129.01,3530010,Cambridge,0850,Kitchener - Cambridge - Waterloo,660,Preston Core,0129.01,08506600129.01
5410129.02,3530010,Cambridge,0850,Kitchener - Cambridge - Waterloo,660,Preston Core,0129.02,08506600129.02
5410130.00,3530010,Cambridge,0850,Kitchener - Cambridge - Waterloo,900,Hespeler,0130.00,08509000130.00
5410131.01,3530010,Cambridge,0850,Kitchener - Cambridge - Waterloo,900,Hespeler,0131.01,08509000131.01
5410131.03,3530010,Cambridge,0850,Kitchener - Cambridge - Waterloo,900,Hespeler,0131.03,08509000131.03
5410131.05,3530010,Cambridge,0850,Kitchener - Cambridge - Waterloo,900,Hespeler,0131.05,08509000131.05
5410131.06,3530010,Cambridge,0850,Kitchener - Cambridge - Waterloo,900,Hespeler,0131.06,08509000131.06
5410140.01,3530004,North Dumfries,0850,Kitchener - Cambridge - Waterloo,960,Woolwich & North Dumfries,0140.01,08509600140.01
5410140.02,3530004,North Dumfries,0850,Kitchener - Cambridge - Waterloo,960,Woolwich & North Dumfries,0140.02,08509600140.02
5410151.00,3530020,Wilmot,0850,Kitchener - Cambridge - Waterloo,960,Woolwich & North Dumfries,0151.00,08509600151.00
5410152.00,3530020,Wilmot,0850,Kitchener - Cambridge - Waterloo,960,Woolwich & North Dumfries,0152.00,08509600152.00
5410153.00,3530020,Wilmot,0850,Kitchener - Cambridge - Waterloo,960,Woolwich & North Dumfries,0153.00,08509600153.00
5550001.02,3539036,London,0950,London,525,Glen Cairn/Westminster,0001.02,09505250001.02
5550001.03,3539036,London,0950,London,490,White Oaks/Highland,0001.03,09504900001.03
5550001.05,3539036,London,0950,London,490,White Oaks/Highland,0001.05,09504900001.05
5550001.06,3539036,London,0950,London,490,White Oaks/Highland,0001.06,09504900001.06
5550001.07,3539036,London,0950,London,525,Glen Cairn/Westminster,0001.07,09505250001.07
5550001.08,3539036,London,0950,London,525,Glen Cairn/Westminster,0001.08,09505250001.08
5550002.01,3539036,London,0950,London,525,Glen Cairn/Westminster,0002.01,09505250002.01
5550002.02,3539036,London,0950,London,525,Glen Cairn/Westminster,0002.02,09505250002.02
5550002.03,3539036,London,0950,London,525,Glen Cairn/Westminster,0002.03,09505250002.03
5550002.04,3539036,London,0950,London,525,Glen Cairn/Westminster,0002.04,09505250002.04
5550003.00,3539036,London,0950,London,525,Glen Cairn/Westminster,0003.00,09505250003.00
5550004.01,3539036,London,0950,London,490,White Oaks/Highland,0004.01,09504900004.01
5550004.03,3539036,London,0950,London,490,White Oaks/Highland,0004.03,09504900004.03
5550004.04,3539036,London,0950,London,490,White Oaks/Highland,0004.04,09504900004.04
5550005.01,3539036,London,0950,London,420,Westmount/Highland/Talbot,0005.01,09504200005.01
5550005.02,3539036,London,0950,London,420,Westmount/Highland/Talbot,0005.02,09504200005.02
5550005.03,3539036,London,0950,London,420,Westmount/Highland/Talbot,0005.03,09504200005.03
5550006.01,3539036,London,0950,London,420,Westmount/Highland/Talbot,0006.01,09504200006.01
5550006.02,3539036,London,0950,London,420,Westmount/Highland/Talbot,0006.02,09504200006.02
5550006.04,3539036,London,0950,London,385,Byron/Riverbend,0006.04,09503850006.04
5550006.05,3539036,London,0950,London,385,Byron/Riverbend,0006.05,09503850006.05
5550007.01,3539036,London,0950,London,385,Byron/Riverbend,0007.01,09503850007.01
5550007.02,3539036,London,0950,London,385,Byron/Riverbend,0007.02,09503850007.02
